Property Name,Location,Price,Price_Numeric,Area,Area_Numeric,BHK,Type,Posted By,Posted Time,Property URL,Source,Price_Per_Sqft,contacted
Signature Global the Millennia,"Sector 37D, Gurgaon",5640000,5640000,644 sqft,644,2 BHK,Under Construction,Empire Makers Consulting,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-the-millennia-sector-37d-gurgaon-645-sq-ft-spid-W66214480,99acres,8757,2
ROF Aalayas,"Sector 102, Gurgaon",5000000,5000000,482 sqft,482,2 BHK,Ready To Move,SHRI SHYAM REAL ESTATE,5d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-482-sq-ft-spid-K82341812,99acres,10373,2
ROF Aalayas,"Sector 102, Gurgaon",9900000,9900000,745 sqft,745,3 BHK,Ready To Move,HR Group,4d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-H82365182,99acres,13288,3
AWHO Shanti Vihar,"Sector 95, Gurgaon",20000000,20000000,"1,315 sqft",1315,4 BHK,Ready To Move,Owner,Today,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-awho-shanti-vihar-sector-95-gurgaon-1315-sq-ft-spid-J82449090,99acres,15209,0
ROF Aalayas,"Sector 102, Gurgaon",7450000,7450000,745 sqft,745,3 BHK,Ready To Move,HR Group,4d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-A82364598,99acres,10000,5
ROF Aalayas,"Sector 102, Gurgaon",5000000,5000000,496 sqft,496,2 BHK,Ready To Move,Trust Realty,1w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-496-sq-ft-spid-Q82273808,99acres,10080,4
ROF Aalayas,"Sector 102, Gurgaon",7800000,7800000,745 sqft,745,3 BHK,Ready To Move,Rockpro Consulting,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-V81631769,99acres,10469,6
ROF Aalayas,"Sector 102, Gurgaon",8000000,8000000,645 sqft,645,3 BHK,Ready To Move,Trust Realty,2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-645-sq-ft-spid-H81373011,99acres,12403,0
ROF Aalayas,"Sector 102, Gurgaon",7300000,7300000,800 sqft,800,3 BHK,Ready To Move,Trust Realty,3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-800-sq-ft-spid-S81958534,99acres,9125,2
ROF Aalayas,"Sector 102, Gurgaon",7650000,7650000,745 sqft,745,3 BHK,Ready To Move,SHRI SHYAM REAL ESTATE,3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-H81952472,99acres,10268,2
ROF Aalayas,"Sector 102, Gurgaon",7550000,7550000,745 sqft,745,3 BHK,Ready To Move,SHRI SHYAM REAL ESTATE,3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-P81952352,99acres,10134,0
ROF Aalayas,"Sector 102, Gurgaon",7300000,7300000,745 sqft,745,3 BHK,Ready To Move,B'S Property,3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-F81957884,99acres,9798,3
ROF Aalayas,"Sector 102, Gurgaon",7450000,7450000,745 sqft,745,3 BHK,Ready To Move,B'S Property,3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-D81954518,99acres,10000,4
ROF Aalayas,"Sector 102, Gurgaon",4100000,4100000,356 sqft,356,1 BHK,Ready To Move,AARSAN REALISTIC PRIVATE LIMITED,2d ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-356-sq-ft-spid-O82415000,99acres,11516,0
ROF Aalayas,"Sector 102, Gurgaon",5300000,5300000,482 sqft,482,2 BHK,Ready To Move,AARSAN REALISTIC PRIVATE LIMITED,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-482-sq-ft-spid-R81533485,99acres,10995,0
ROF Aalayas,"Sector 102, Gurgaon",8500000,8500000,800 sqft,800,3 BHK,Ready To Move,Trust Realty,2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-800-sq-ft-spid-K81985730,99acres,10625,0
ROF Aalayas,"Sector 102, Gurgaon",8200000,8200000,745 sqft,745,3 BHK,Ready To Move,Vistar Homez,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-r1-spid-O80299953,99acres,11006,0
ROF Aalayas,"Sector 102, Gurgaon",7650000,7650000,745 sqft,745,3 BHK,Ready To Move,HR Group,6d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-r1-spid-Y82322658,99acres,10268,0
ROF Aalayas,"Sector 102, Gurgaon",6500000,6500000,597 sqft,597,2 BHK,Ready To Move,HR Group,2d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-597-sq-ft-spid-O82405128,99acres,10887,0
ROF Aalayas,"Sector 102, Gurgaon",9000000,9000000,950 sqft,950,2 BHK,Ready To Move,Capstone Estate,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-950-sq-ft-spid-A81817720,99acres,9473,2
ROF Aalayas,"Sector 102, Gurgaon",3400000,3400000,363 sqft,363,1 BHK,Ready To Move,Magic Homes,N/A,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-364-sq-ft-spid-E82411322,99acres,9366,0
ROF Aalayas,"Sector 102, Gurgaon",8000000,8000000,950 sqft,950,2 BHK,Ready To Move,AARSAN REALISTIC PRIVATE LIMITED,4w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-950-sq-ft-spid-X81761634,99acres,8421,3
ROF Aalayas,"Sector 102, Gurgaon",7600000,7600000,745 sqft,745,3 BHK,Ready To Move,B'S Property,1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-Z80785525,99acres,10201,0
ROF Aalayas,"Sector 102, Gurgaon",8700000,8700000,"1,250 sqft",1250,3 BHK,Ready To Move,Navnirmaan Realty Pvt. Ltd.,4d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-1250-sq-ft-spid-L82357740,99acres,6960,3
ROF Aalayas,"Sector 102, Gurgaon",5600000,5600000,490 sqft,490,2 BHK,Ready To Move,Propsell Estate Services LLP,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-490-sq-ft-spid-R82136762,99acres,11428,3
ROF Aalayas,"Sector 102, Gurgaon",4950000,4950000,551 sqft,551,2 BHK,Ready To Move,HR Group,6d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-551-sq-ft-r1-spid-J82320830,99acres,8983,2
ROF Aalayas,"Sector 102, Gurgaon",6400000,6400000,551 sqft,551,2 BHK,Ready To Move,Homeraj Realty,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-551-sq-ft-spid-F82053286,99acres,11615,3
ROF Aalayas,"Sector 102, Gurgaon",20000000,20000000,950 sqft,950,2 BHK,Under Construction,Rainbow Realty,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-950-sq-ft-r15-spid-B49842818,99acres,21052,0
ROF Aalayas,"Sector 102, Gurgaon",5300000,5300000,500 sqft,500,2 BHK,Ready To Move,BEST DEAL REALTOR,4w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-500-sq-ft-spid-M81772982,99acres,10600,2
ROF Aalayas,"Sector 102, Gurgaon",3800000,3800000,356 sqft,356,1 BHK,Ready To Move,Hashville Real Estate Solutions,2w ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-356-sq-ft-r1-spid-G80410787,99acres,10674,2
ROF Aalayas,"Sector 102, Gurgaon",7500000,7500000,745 sqft,745,3 BHK,Ready To Move,Hashville Real Estate Solutions,2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-r1-spid-E80410999,99acres,10067,0
ROF Aalayas,"Sector 102, Gurgaon",7800000,7800000,745 sqft,745,3 BHK,Ready To Move,Seamless Deals,2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-M82001140,99acres,10469,0
ROF Aalayas,"Sector 102, Gurgaon",7200000,7200000,745 sqft,745,3 BHK,Ready To Move,Propkart,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-E82310102,99acres,9664,0
ROF Aalayas,"Sector 102, Gurgaon",7500000,7500000,745 sqft,745,3 BHK,Ready To Move,HR Group,6d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-r1-spid-A82305206,99acres,10067,0
ROF Aalayas,"Sector 102, Gurgaon",7200000,7200000,750 sqft,750,3 BHK,Ready To Move,Owner,1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-750-sq-ft-spid-H82207462,99acres,9600,15
ROF Aalayas,"Sector 102, Gurgaon",6000000,6000000,597 sqft,597,2 BHK,Ready To Move,Hashville Real Estate Solutions,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-597-sq-ft-r1-spid-X80410889,99acres,10050,0
ROF Aalayas,"Sector 102, Gurgaon",7600000,7600000,"1,250 sqft",1250,3 BHK,Ready To Move,Krishna Hills,3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-1250-sq-ft-spid-A81960958,99acres,6080,3
ROF Aalayas,"Sector 102, Gurgaon",5100000,5100000,482 sqft,482,2 BHK,Ready To Move,SHRI SHYAM REAL ESTATE,3w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-482-sq-ft-spid-I81953288,99acres,10580,2
ROF Aalayas,"Sector 102, Gurgaon",5000000,5000000,482 sqft,482,2 BHK,Ready To Move,SHRI SHYAM REAL ESTATE,3w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-482-sq-ft-spid-Q81953156,99acres,10373,5
ROF Aalayas,"Sector 102, Gurgaon",3600000,3600000,362 sqft,362,1 BHK,Ready To Move,Trust Realty,3w ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-362-sq-ft-spid-D81922658,99acres,9944,2
ROF Aalayas,"Sector 102, Gurgaon",7000000,7000000,597 sqft,597,2 BHK,Ready To Move,Owner,3w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-597-sq-ft-spid-D81813098,99acres,11725,0
ROF Aalayas,"Sector 102, Gurgaon",5300000,5300000,950 sqft,950,2 BHK,Ready To Move,Trust Realty,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-950-sq-ft-spid-W81754100,99acres,5578,2
ROF Aalayas,"Sector 102, Gurgaon",8000000,8000000,"1,250 sqft",1250,3 BHK,Ready To Move,GLOBIN ESTATES,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-1250-sq-ft-spid-F81497145,99acres,6400,2
ROF Aalayas,"Sector 102, Gurgaon",5200000,5200000,482 sqft,482,2 BHK,Ready To Move,Owner,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-482-sq-ft-spid-Y81475319,99acres,10788,2
ROF Aalayas,"Sector 102, Gurgaon",6400000,6400000,600 sqft,600,2 BHK,Ready To Move,Trust Realty,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-600-sq-ft-spid-U81417407,99acres,10666,0
ROF Aalayas,"Sector 102, Gurgaon",6200000,6200000,950 sqft,950,2 BHK,Ready To Move,Trust Realty,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-950-sq-ft-spid-S81414527,99acres,6526,0
ROF Aalayas,"Sector 102, Gurgaon",7800000,7800000,800 sqft,800,3 BHK,Ready To Move,Trust Realty,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-800-sq-ft-spid-Q81376779,99acres,9750,0
ROF Aalayas,"Sector 102, Gurgaon",8000000,8000000,800 sqft,800,3 BHK,Ready To Move,Trust Realty,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-800-sq-ft-spid-O81371199,99acres,10000,0
ROF Aalayas,"Sector 102, Gurgaon",4800000,4800000,597 sqft,597,2 BHK,Ready To Move,Owner,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-597-sq-ft-r9-spid-J53263582,99acres,8040,7
ROF Aalayas,"Sector 102, Gurgaon",6000000,6000000,535 sqft,535,2 BHK,Ready To Move,Owner,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-535-sq-ft-r1-spid-P77930587,99acres,11214,0
ROF Aalayas,"Sector 102, Gurgaon",7600000,7600000,850 sqft,850,3 BHK,Ready To Move,B'S Property,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-850-sq-ft-spid-Y81268441,99acres,8941,0
ROF Aalayas,"Sector 102, Gurgaon",7500000,7500000,750 sqft,750,3 BHK,Ready To Move,Sonia Buildwell & Motors,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-750-sq-ft-r3-spid-Y76260829,99acres,10000,2
ROF Aalayas,"Sector 102, Gurgaon",8000000,8000000,745 sqft,745,3 BHK,Ready To Move,PAM ESTATE,1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-L81273165,99acres,10738,0
ROF Aalayas,"Sector 102, Gurgaon",5000000,5000000,850 sqft,850,2 BHK,Ready To Move,Santoshi Realtor,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-850-sq-ft-spid-M81107359,99acres,5882,0
ROF Aalayas,"Sector 102, Gurgaon",6000000,6000000,597 sqft,597,2 BHK,Ready To Move,Owner,2mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-597-sq-ft-spid-L80951629,99acres,10050,0
ROF Aalayas,"Sector 102, Gurgaon",7700000,7700000,745 sqft,745,3 BHK,Ready To Move,B'S Property,1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-L80784773,99acres,10335,6
ROF Aalayas,"Sector 102, Gurgaon",7500000,7500000,745 sqft,745,3 BHK,Ready To Move,B'S Property,1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-745-sq-ft-spid-Y80784285,99acres,10067,0
ROF Aalayas,"Sector 102, Gurgaon",3900000,3900000,400 sqft,400,1 BHK,Ready To Move,Owner,2mo ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-400-sq-ft-spid-S80747657,99acres,9750,0
ROF Aalayas,"Sector 102, Gurgaon",6100000,6100000,600 sqft,600,2 BHK,Ready To Move,Owner,3mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-600-sq-ft-r1-spid-V80181971,99acres,10166,0
ROF Aalayas,"Sector 102, Gurgaon",7200000,7200000,765 sqft,765,3 BHK,Ready To Move,Owner,3mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-aalayas-sector-102-gurgaon-765-sq-ft-spid-N79880759,99acres,9411,2
Signature Andour Heights,"Sector 71, Gurgaon",8400000,8400000,600 sqft,600,2 BHK,Ready To Move,SHARVANI ESTATE,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-600-sq-ft-spid-T80270549,99acres,14000,0
Signature Andour Heights,"Sector 71, Gurgaon",8200000,8200000,540 sqft,540,2 BHK,Ready To Move,Jupiter Flag Realty,6d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-541-sq-ft-spid-C82210486,99acres,15185,2
Signature Andour Heights,"Sector 71, Gurgaon",8100000,8100000,639 sqft,639,2 BHK,Ready To Move,M.M. Estates,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-639-sq-ft-spid-V80780521,99acres,12676,0
AWHO Shanti Vihar,"Sector 95, Gurgaon",20000000,20000000,"1,315 sqft",1315,4 BHK,Ready To Move,Owner,Today,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-awho-shanti-vihar-sector-95-gurgaon-1315-sq-ft-spid-J82449090,99acres,15209,0
Signature Andour Heights,"Sector 71, Gurgaon",8400000,8400000,639 sqft,639,2 BHK,Ready To Move,M.M. Estates,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-639-sq-ft-spid-T80780337,99acres,13145,0
Signature Andour Heights,"Sector 71, Gurgaon",8000000,8000000,639 sqft,639,2 BHK,Ready To Move,M.M. Estates,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-639-sq-ft-spid-K80780561,99acres,12519,0
Signature Andour Heights,"Sector 71, Gurgaon",5500000,5500000,650 sqft,650,1 BHK,Ready To Move,M.M. Estates,1w ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-650-sq-ft-spid-G80845267,99acres,8461,0
Signature Andour Heights,"Sector 71, Gurgaon",5400000,5400000,650 sqft,650,1 BHK,Ready To Move,M.M. Estates,1w ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-650-sq-ft-spid-N80845469,99acres,8307,0
Signature Andour Heights,"Sector 71, Gurgaon",5400000,5400000,366 sqft,366,1 BHK,Ready To Move,Jupiter Flag Realty,1mo ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-366-sq-ft-spid-X81566011,99acres,14754,2
Signature Andour Heights,"Sector 71, Gurgaon",8500000,8500000,514 sqft,514,2 BHK,Ready To Move,Urban Times,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-514-sq-ft-spid-S81461007,99acres,16536,0
Signature Andour Heights,"Sector 71, Gurgaon",8400000,8400000,600 sqft,600,2 BHK,Ready To Move,SHARVANI ESTATE,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-600-sq-ft-spid-A80270673,99acres,14000,0
Signature Andour Heights,"Sector 71, Gurgaon",8500000,8500000,639 sqft,639,2 BHK,Ready To Move,SHARVANI ESTATE,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-639-sq-ft-spid-I80270585,99acres,13302,0
Signature Andour Heights,"Sector 71, Gurgaon",8500000,8500000,540 sqft,540,2 BHK,Under Construction,PropertyClick,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-541-sq-ft-spid-K81273287,99acres,15740,0
Signature Andour Heights,"Sector 71, Gurgaon",8500000,8500000,540 sqft,540,2 BHK,Ready To Move,Aggarwal Property Consultants,1w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-541-sq-ft-spid-F82181622,99acres,15740,2
Signature Andour Heights,"Sector 71, Gurgaon",8400000,8400000,540 sqft,540,2 BHK,Ready To Move,Jupiter Flag Realty,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-541-sq-ft-spid-V81449897,99acres,15555,0
Signature Andour Heights,"Sector 71, Gurgaon",8400000,8400000,540 sqft,540,2 BHK,Ready To Move,Jupiter Flag Realty,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-541-sq-ft-spid-Y81428787,99acres,15555,0
Signature Andour Heights,"Sector 71, Gurgaon",5500000,5500000,325 sqft,325,1 BHK,Ready To Move,Urban Times,1mo ago,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-325-sq-ft-spid-Q81460289,99acres,16923,0
Signature Andour Heights,"Sector 71, Gurgaon",8500000,8500000,514 sqft,514,2 BHK,Ready To Move,Urban Times,1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-514-sq-ft-spid-J81460753,99acres,16536,0
Signature Andour Heights,"Sector 71, Gurgaon",11500000,11500000,645 sqft,645,3 BHK,Ready To Move,Owner,1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-645-sq-ft-spid-P81723016,99acres,17829,2
Signature Andour Heights,"Sector 71, Gurgaon",8400000,8400000,514 sqft,514,2 BHK,Ready To Move,Urban Home Estate,3w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-514-sq-ft-spid-F81763760,99acres,16342,0
Signature Andour Heights,"Sector 71, Gurgaon",9500000,9500000,640 sqft,640,2 BHK,Ready To Move,Owner,3w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-andour-heights-sector-71-gurgaon-640-sq-ft-spid-Y81909874,99acres,14843,3
